City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
281,pingliang,35.5392,106.6861,275.79,27,0,1.84,CN,1700158796
282,georgetown,5.4112,100.3354,300.38,86,20,2.06,MY,1700158647
283,tofol,5.3248,163.0078,301.35,76,95,2.55,FM,1700158797
284,klyuchi,52.2667,79.1667,279.81,61,100,3.49,RU,1700158798
285,kincardine,56.0667,-3.7167,280.68,94,98,0.47,GB,1700158798
286,mar del plata,-38.0023,-57.5575,292.5,62,40,6.69,AR,1700158654
287,lospalos,-8.5186,127.0025,295.75,85,13,0.53,TL,1700158800
288,qarazhal,48.0078,70.7903,278.53,45,83,3.87,KZ,1700158800
289,kingston,17.997,-76.7936,299.68,97,100,6.69,JM,1700158802
290,askoy,60.4092,5.226,276.9,87,75,2.06,NO,1700158802
291,najaf,31.9985,44.3398,290.03,100,75,2.57,IQ,1700158803
292,rongelap,11.1635,166.8941,301.12,82,46,8.95,MH,1700158804
293,reggane,26.7158,0.1714,299.65,20,2,2.81,DZ,1700158805
294,acapulco de juarez,16.8634,-99.8901,305.05,70,40,4.12,MX,1700158805
295,noosa heads,-26.3833,153.15,298.77,81,94,5.16,AU,1700158806
296,la sarre,48.8002,-79.1996,276.47,80,100,5.79,CA,1700158807
297,qaqortoq,60.7167,-46.0333,269.31,79,93,3.6,GL,1700158807
298,feijo,-8.1642,-70.3536,310.3,34,71,1.99,BR,1700158808
299,kapuskasing,49.4169,-82.4331,281.2,42,100,8.23,CA,1700158809
300,crasna,47.1667,22.9,280.54,78,91,2.7,RO,1700158810
301,saint-pierre-du-mont,43.8845,-0.5219,288.59,81,100,3.09,FR,1700158811
302,escanaba,45.7453,-87.0646,287.73,71,0,6.17,US,1700158532
303,severodvinsk,64.5635,39.8302,267.66,69,96,5.93,RU,1700158812
304,solleftea,63.1667,17.2667,257.07,100,88,0.69,SE,1700158813
305,kayangel,8.0823,134.7173,301.97,81,94,7.78,PW,1700158813
306,masterton,-40.9597,175.6575,286.42,82,100,3.31,NZ,1700158814
307,mount pearl,47.5166,-52.7813,274.44,75,75,3.6,CA,1700158814
308,gangtok,27.3333,88.6167,283.72,61,29,2.84,IN,1700158815
309,kismayo,-0.3582,42.5454,300.81,80,47,4.34,SO,1700158817
310,smithers,54.7804,-127.1743,272.33,93,75,1.03,CA,1700158817
311,keflavik,64.0049,-22.5624,278.1,87,0,4.12,IS,1700158818
312,buka,40.8108,69.1986,288.31,19,100,0.94,UZ,1700158818
313,souillac,-20.5167,57.5167,296.36,94,40,1.54,MU,1700158819
314,crane,31.3974,-102.3501,293.3,59,100,6.72,US,1700158820
315,dakhla,23.6848,-15.958,295.23,63,0,7.54,EH,1700158820
316,wloclawek,52.6482,19.0678,277.88,91,99,3.93,PL,1700158821
317,kaminoyama,38.1539,140.2736,280.87,90,100,0.97,JP,1700158822
318,obligado,-27.0333,-55.6333,299.47,67,92,1.29,PY,1700158823
319,barranca,-10.75,-77.7667,295.37,72,92,5.56,PE,1700158824
320,bonnyville,54.2668,-110.735,269.77,57,25,5.25,CA,1700158803
321,praia da vitoria,38.7333,-27.0667,294.29,88,75,12.56,PT,1700158826
322,new norfolk,-42.7826,147.0587,281.88,93,86,1.41,AU,1700158827
323,vilcun,-38.65,-72.2333,283.56,97,100,1.35,CL,1700158827
324,northam,51.0333,-4.2167,281.82,92,56,4.63,GB,1700158828
325,kupang,-10.1667,123.5833,298.47,100,75,2.57,ID,1700158829
326,tukrah,32.5341,20.5791,294.72,77,5,2.06,LY,1700158829
327,pangoa,-12.1167,-73.0,299.88,84,90,0.78,PE,1700158830
328,broome,42.2506,-75.833,289.56,53,0,2.57,US,1700158831
329,nuku'alofa,-21.1333,-175.2,298.34,94,20,2.06,TO,1700158831
330,astrakhan,46.3497,48.0408,283.1,93,40,3.13,RU,1700158833
331,camana,-16.6228,-72.7111,294.34,75,81,3.71,PE,1700158833
332,robertsport,6.7533,-11.3686,301.25,75,4,3.08,LR,1700158834
333,selfoss,63.9331,-20.9971,276.26,81,98,4.36,IS,1700158835
334,holualoa,19.6228,-155.9522,296.92,75,40,2.57,US,1700158836
335,nili,33.7218,66.1302,283.76,22,100,1.21,AF,1700158836
336,auki,-8.7676,160.7034,297.37,89,53,1.3,SB,1700158837
337,port alfred,-33.5906,26.891,292.69,91,85,1.79,ZA,1700158838
338,oyonnax,46.2592,5.6573,286.27,79,65,7.11,FR,1700158838
339,arraial do cabo,-22.9661,-42.0278,307.13,51,0,7.2,BR,1700158839
340,polyarnyy,69.1989,33.4478,265.79,92,80,5.52,RU,1700158839
341,bangassou,4.7413,22.8184,294.47,99,99,1.32,CF,1700158840
342,belmonte,-15.8631,-38.8828,300.99,70,86,5.75,BR,1700158841
343,doctor alberto oviedo mota,32.2275,-115.1697,292.04,48,100,2.46,MX,1700158841
344,arno,60.1167,18.6333,271.36,72,99,2.76,SE,1700158842
345,chivhu,-19.0211,30.8922,291.89,45,0,3.38,ZW,1700158843
346,vorgashor,67.5833,63.95,258.74,96,100,4.99,RU,1700158844
347,raduzhny,62.0961,77.475,271.12,98,100,1.75,RU,1700158844
348,bull savanna,17.8868,-77.5902,297.07,93,100,9.27,JM,1700158845
349,wynyard,-41.0,145.7167,280.68,88,39,3.11,AU,1700158846
350,quiberon,47.4841,-3.1196,285.48,78,89,2.68,FR,1700158846
351,bakanas,44.8081,76.2772,284.61,28,98,7.02,KZ,1700158847
352,saint-philippe,-21.3585,55.7679,297.92,91,82,4.86,RE,1700158848
353,quellon,-43.1167,-73.6167,284.15,94,100,7.61,CL,1700158848
354,robore,-18.3333,-59.75,314.2,29,20,9.26,BO,1700158849
355,riversdale,18.1659,-76.9642,299.07,94,100,3.38,JM,1700158850
356,sirsa,29.5333,75.0167,292.16,31,1,1.88,IN,1700158850
357,balqash,46.8481,74.995,279.85,51,55,2.06,KZ,1700158851
358,hasaki,35.7333,140.8333,285.53,68,100,8.84,JP,1700158851
359,hithadhoo,-0.6,73.0833,301.26,77,91,6.08,MV,1700158852
360,hami,42.8,93.45,276.17,31,1,1.55,CN,1700158853
361,arkhangel'sk,64.5401,40.5433,267.66,84,29,2.75,RU,1700158853
362,east london,-33.0153,27.9116,290.67,94,75,5.14,ZA,1700158854
363,ula,22.7225,88.5556,296.14,88,75,3.09,IN,1700158854
364,angaur state,6.906,134.13,301.74,80,100,5.65,PW,1700158855
365,magadan,59.5667,150.8,257.53,73,3,2.83,RU,1700158856
366,palpa,-14.5336,-75.1856,305.12,31,89,4.17,PE,1700158856
367,nguigmi,14.2495,13.1092,301.49,21,89,5.81,NE,1700158857
368,taksimo,56.3444,114.8794,258.87,86,100,0.53,RU,1700158858
369,teluk intan,4.0259,101.0213,298.16,96,100,0.26,MY,1700158858
370,taltal,-25.4,-70.4833,291.69,69,100,3.24,CL,1700158859
371,constantia,44.1833,28.65,282.53,58,55,2.96,RO,1700158703
372,kuppam,12.75,78.3667,294.49,87,86,0.81,IN,1700158860
373,princeville,45.7668,-61.2985,281.85,79,75,7.72,CA,1700158861
374,isangel,-19.55,169.2667,295.63,87,34,3.9,VU,1700158861
375,aksuat,48.7167,83.7,275.31,45,84,2.01,KZ,1700158863
376,oranjemund,-28.55,16.4333,290.77,84,82,2.05,NA,1700158863
377,ust'-barguzin,53.45,108.9833,261.85,86,93,2.97,RU,1700158864
378,tongchuanshi,35.0806,109.0897,277.79,26,0,2.71,CN,1700158865
379,maun,-19.9833,23.4167,297.13,69,40,4.63,BW,1700158865
380,narman,40.3465,41.8703,281.69,80,94,3.93,TR,1700158866
381,fukuecho,32.6881,128.8419,288.06,62,99,11.08,JP,1700158867
382,laguna de perlas,12.3429,-83.6712,304.2,66,90,3.89,NI,1700158868
383,winnemucca,40.973,-117.7357,283.84,50,55,1.45,US,1700158869
384,somerset,40.5668,-74.5496,292.91,39,0,2.57,US,1700158836
385,izhevsk,56.85,53.2333,275.56,90,100,2.24,RU,1700158871
386,kharhial,20.2833,82.7667,294.01,69,1,1.2,IN,1700158871
387,bayanaul,50.7889,75.6956,278.74,49,100,3.67,KZ,1700158872
388,bakchar,57.0186,82.0711,274.79,95,100,3.75,RU,1700158873
389,sao joao da barra,-21.6403,-41.0511,304.2,78,34,10.21,BR,1700158874
390,barah,13.7,30.3667,300.71,23,16,4.98,SD,1700158875
391,agryz,56.5203,52.9942,275.93,84,99,2.26,RU,1700158875
392,luumaki,60.9262,27.5814,269.18,91,40,1.74,FI,1700158876
393,verkhnevilyuysk,63.4453,120.3167,265.3,93,100,5.18,RU,1700158877
394,fujin,47.26,132.0322,272.73,99,100,2.97,CN,1700158877
395,arang,21.2,81.9667,293.63,53,0,2.14,IN,1700158878
396,priargunsk,50.3691,119.1012,256.69,95,22,2.77,RU,1700158879
397,greymouth,-42.4667,171.2,286.35,96,100,4.03,NZ,1700158880
398,banda aceh,5.5577,95.3222,299.72,84,92,2.09,ID,1700158882
399,fort-shevchenko,44.5086,50.263,285.06,75,100,5.66,KZ,1700158882
400,datong,40.0936,113.2914,269.65,47,2,5.21,CN,1700158883
401,tegueste,28.5167,-16.3167,296.53,39,0,3.58,ES,1700158885
402,colonia,50.9333,6.95,281.38,85,20,2.06,DE,1700158885
403,kavieng,-2.5744,150.7967,300.54,78,47,3.25,PG,1700158886
404,mezhdurechenskiy,59.6,65.9333,273.8,89,98,3.76,RU,1700158886
405,aginskoye,51.1,114.53,257.7,85,23,1.93,RU,1700158887
406,beruniy,41.6911,60.7525,285.13,50,100,3.09,UZ,1700158890
407,mae sot,16.7167,98.5667,296.42,91,96,1.54,TH,1700158891
408,mana,5.6592,-53.7767,301.55,77,25,3.31,GF,1700158892
409,mejit,10.2753,170.8646,301.18,79,81,8.15,MH,1700158893
410,san antonio de pale,-1.4014,5.6325,300.2,82,20,5.95,GQ,1700158893
411,aberdeen,57.1437,-2.0981,278.42,96,100,0.51,GB,1700158881
412,kashgar,39.4547,75.9797,277.71,41,0,4.0,CN,1700158895
413,kharp,66.8014,65.8081,256.08,92,18,3.72,RU,1700158896
414,mukalla,14.5425,49.1242,300.14,81,30,3.79,YE,1700158896
415,cobija,-11.0267,-68.7692,309.25,46,40,7.2,BO,1700158897
416,shalqar,47.8333,59.6,280.12,70,100,2.56,KZ,1700158898
417,kashkhatau,43.3185,43.608,281.46,86,83,1.04,RU,1700158898
418,palamos,41.8484,3.1291,289.26,60,64,0.89,ES,1700158899
419,akureyri,65.6835,-18.0878,269.11,86,0,0.0,IS,1700158900
420,juhaynah,26.6732,31.4976,296.09,42,0,4.56,EG,1700158901
421,corner brook,48.9667,-57.9484,275.24,96,100,1.63,CA,1700158901
422,lodja,-3.4833,23.4333,295.21,99,99,0.63,CD,1700158902
423,broken hill,-31.95,141.4333,286.12,41,27,5.14,AU,1700158903
424,guerrero,17.6667,-100.0,299.87,53,4,1.61,MX,1700158904
425,ataq,14.5377,46.8319,294.77,77,28,5.01,YE,1700158904
426,sainte-marie,-20.8968,55.5496,298.24,93,100,1.03,RE,1700158906
427,sanger,36.708,-119.556,295.82,56,0,1.54,US,1700158906
428,nanzhou,29.3596,112.4024,282.55,53,76,2.46,CN,1700158907
429,'ali sabieh,11.1558,42.7125,296.5,85,73,6.18,DJ,1700158908
430,sasvad,18.3333,74.0333,292.95,44,0,1.95,IN,1700158908
431,kone,-21.0595,164.8658,292.83,91,5,1.8,NC,1700158909
432,les avirons,-21.2418,55.3394,296.2,88,75,7.2,RE,1700158910
433,monaragala,6.8714,81.3487,297.32,96,100,1.7,LK,1700158910
434,barbacoas,1.6715,-78.1398,305.09,62,78,1.84,CO,1700158911
435,namdrik,5.5994,168.1028,301.55,76,95,5.37,MH,1700158912
436,amurzet,47.6967,131.0981,269.74,96,100,4.85,RU,1700158912
437,gadzhiyevo,69.2551,33.3362,265.78,92,81,6.14,RU,1700158913
438,al majaridah,19.1236,41.9111,300.84,62,100,1.26,SA,1700158914
439,khorinsk,52.1657,109.7726,258.16,95,36,0.06,RU,1700158915
440,ola,59.5833,151.2833,256.58,84,26,2.69,RU,1700158915
441,sault ste. marie,46.5168,-84.3333,286.46,58,0,4.63,CA,1700158703
442,san carlos,9.6612,-68.5827,306.43,51,88,1.72,VE,1700158917
443,nkhata bay,-11.6066,34.2907,297.37,71,43,1.8,MW,1700158917
444,lisakovsk,52.5369,62.4936,276.39,84,100,3.62,KZ,1700158918
445,calama,-22.4667,-68.9333,298.42,9,0,9.26,CL,1700158919
446,lawrenceburg,38.0373,-84.8966,294.81,42,100,1.79,US,1700158919
447,kapa'a,22.0752,-159.319,297.33,81,40,7.72,US,1700158921
448,nadi,-17.8,177.4167,295.15,94,20,2.06,FJ,1700158922
449,douentza,14.9951,-2.9517,305.17,22,38,3.69,ML,1700158923
450,turbat,26.0023,63.044,296.44,53,100,0.68,PK,1700158923
451,tooele,40.5308,-112.2983,283.96,83,75,1.34,US,1700158656
452,oberhaid,50.1333,11.8,277.77,93,75,3.09,DE,1700158925
453,kerikeri,-35.2268,173.9474,289.21,93,83,2.44,NZ,1700158925
454,sisimiut,66.9395,-53.6735,266.5,82,49,3.97,GL,1700158926
455,vilyuysk,63.7553,121.6247,264.26,93,100,5.81,RU,1700158927
456,sakaiminato,35.55,133.2333,285.14,94,75,2.06,JP,1700158928
457,milan,45.4643,9.1895,285.36,81,40,1.03,IT,1700158929
458,tres arroyos,-38.3739,-60.2798,297.21,18,61,6.91,AR,1700158930
459,sidney,-33.8679,151.2073,289.88,83,100,10.29,AU,1700158776
460,beau vallon,-20.4189,57.6953,296.28,94,40,1.54,MU,1700158931
461,cannonvale,-20.2833,148.7,297.81,84,6,5.54,AU,1700158933
462,hepo,23.4308,115.8299,284.6,75,93,3.63,CN,1700158934
463,vyazemskiy,47.5378,134.7525,271.39,97,100,2.53,RU,1700158936
464,yuzhno-kurilsk,44.0306,145.8556,279.47,65,99,7.52,RU,1700158937
465,qamdo,31.1667,97.2333,268.38,47,100,1.25,CN,1700158938
466,urangan,-25.3,152.9,296.72,88,66,7.14,AU,1700158939
467,parnu,58.3859,24.4971,271.2,80,100,2.57,EE,1700158940
468,arteche,12.2645,125.4048,299.57,88,88,4.46,PH,1700158941
469,phang nga,8.4509,98.5298,299.17,96,92,1.53,TH,1700158942
470,island harbour,50.724,-1.2758,281.19,89,92,0.89,GB,1700158942
471,ciutadella,40.0011,3.8414,291.6,82,84,3.2,ES,1700158944
472,kamina,-8.7386,24.9906,293.67,82,100,1.48,CD,1700158945
473,zhangye,38.9342,100.4517,274.66,26,0,2.58,CN,1700158946
474,puerto maldonado,-12.6,-69.1833,308.37,66,75,3.6,PE,1700158947
475,djibo,14.1022,-1.6306,305.49,24,5,4.17,BF,1700158947
476,caxias do sul,-29.1681,-51.1794,296.09,89,75,1.03,BR,1700158679
477,cabedelo,-6.9811,-34.8339,302.52,69,73,7.53,BR,1700158942
478,nuriootpa,-34.4833,139.0,283.43,86,0,5.64,AU,1700158951
479,ulladulla,-35.35,150.4667,286.35,81,100,6.91,AU,1700158952
480,jiangzi,28.95,89.6333,269.59,39,1,2.69,CN,1700158953
481,aripuana,-9.1667,-60.6333,314.52,18,3,1.72,BR,1700158954
482,gizo,-8.103,156.8419,299.73,74,76,1.61,SB,1700158955
483,paka,4.6374,103.4368,299.11,94,66,0.0,MY,1700158956
484,lagoa,39.05,-27.9833,293.36,81,100,14.81,PT,1700158957
485,nemuro,43.3236,145.575,282.18,70,95,7.18,JP,1700158961
486,pala,9.3642,14.9046,302.54,48,63,2.36,TD,1700158962
487,soron,27.8833,78.75,293.32,43,0,1.1,IN,1700158962
488,nouadhibou,20.931,-17.0347,302.14,32,0,3.6,MR,1700158963
489,slyudyanka,51.6594,103.7061,270.83,83,72,2.27,RU,1700158964
490,duba,27.3513,35.6901,299.6,49,0,5.01,SA,1700158965
491,tanumah,27.1,44.1333,293.36,52,0,3.76,SA,1700158966
492,xining,36.6167,101.7667,272.44,29,0,0.87,CN,1700158782
493,jincheng,35.5022,112.8328,278.96,24,0,6.96,CN,1700158968
494,neftegorsk,52.802,51.166,278.37,92,100,3.25,RU,1700158969
495,palikir - national government center,6.9248,158.1611,297.56,94,75,2.06,FM,1700158900
496,inhambane,-23.865,35.3833,296.14,64,20,1.54,MZ,1700158970
497,manado,1.487,124.8455,297.58,100,40,1.03,ID,1700158971
498,mata-utu,-13.2816,-176.1745,301.83,76,100,2.21,WF,1700158971
499,bride,54.3826,-4.3892,280.89,84,100,4.41,IM,1700158972
500,al burayqah,30.4062,19.5739,296.07,71,0,4.97,LY,1700158973
501,itoman,26.1247,127.6694,293.37,83,75,13.89,JP,1700158974
502,barcelos,41.5388,-8.6151,291.44,95,95,1.11,PT,1700158821
503,happy valley-goose bay,53.3168,-60.3315,270.32,80,75,0.0,CA,1700158975
504,majene,-3.5403,118.9707,299.57,85,91,2.1,ID,1700158975
505,ad dabbah,18.05,30.95,298.49,21,57,5.08,SD,1700158976
506,bulgan,48.8125,103.5347,263.63,82,7,1.44,MN,1700158977
507,whangarei,-35.7317,174.3239,288.19,93,80,1.76,NZ,1700158978
508,hilo,19.7297,-155.09,297.38,84,100,2.06,US,1700158978
509,nantucket,41.2835,-70.0995,289.23,72,0,6.69,US,1700158895
510,luanda,-8.8368,13.2343,301.15,78,20,5.66,AO,1700158980
511,montepuez,-13.1256,38.9997,297.66,48,2,3.1,MZ,1700158980
512,callao,-12.0667,-77.15,295.31,68,40,3.6,PE,1700158981
513,senanga,-16.1167,23.2667,301.43,31,98,2.54,ZM,1700158982
514,espumoso,-28.7247,-52.8497,299.16,78,97,1.99,BR,1700158982
515,kokoda,-8.8785,147.7407,296.22,96,98,0.23,PG,1700158983
516,at-bashi,41.1702,75.8106,268.92,50,0,1.46,KG,1700158984
517,bamboo flat,11.7,92.7167,302.2,79,40,1.03,IN,1700158984
518,maragogi,-9.0122,-35.2225,302.08,62,75,5.29,BR,1700158985
519,dan sadau,11.2962,6.4952,300.47,38,100,2.63,NG,1700158986
520,shar,49.5886,81.0453,277.26,54,100,6.89,KZ,1700158986
521,goondiwindi,-28.55,150.3167,295.23,51,72,5.57,AU,1700158987
522,itapirapua,-15.8233,-50.6133,314.38,17,53,2.8,BR,1700158988
523,larache,35.1932,-6.1557,292.22,71,73,4.06,MA,1700158988
524,swakopmund,-22.6833,14.5333,292.58,78,49,3.13,NA,1700158989
525,prado,-17.3411,-39.2208,300.91,67,57,7.1,BR,1700158765
526,kibre mengist,5.8833,38.9833,289.24,95,83,0.68,ET,1700158990
527,rosarito,32.3333,-117.0333,293.97,72,100,0.98,MX,1700158991
528,lata,40.1629,-8.3327,291.52,97,94,1.01,PT,1700158991
529,carnot,4.9409,15.8665,296.61,87,95,3.6,CF,1700158992
530,revda,56.801,59.9303,273.04,93,85,3.07,RU,1700158992
531,intendente alvear,-35.2338,-63.592,299.84,17,0,3.33,AR,1700158871
532,kalabo,-14.97,22.6814,303.01,26,87,0.72,ZM,1700158994
533,isetskoye,56.4858,65.3226,273.02,91,23,3.73,RU,1700158935
534,talavera,15.6167,120.9333,296.27,88,89,0.78,PH,1700158995
535,pisco,-13.7,-76.2167,295.94,78,0,4.63,PE,1700158995
536,richards bay,-28.783,32.0377,295.02,81,97,3.77,ZA,1700158996
537,taro,-8.3862,115.28,296.15,94,57,0.21,ID,1700158997
538,la ronge,55.1001,-105.2842,266.29,68,100,3.09,CA,1700158997
539,margate,51.3813,1.3862,281.43,91,100,3.13,GB,1700158998
540,tarko-sale,64.9225,77.785,256.41,98,94,2.6,RU,1700158999
541,as sulayyil,20.4607,45.5779,299.29,37,45,3.15,SA,1700158999
542,kununurra,-15.7667,128.7333,300.14,83,6,0.0,AU,1700159000
543,berasia,23.6333,77.4333,293.4,49,0,3.26,IN,1700159000
544,yuanping,38.7153,112.7575,275.31,26,0,8.38,CN,1700159001
545,taitung city,22.7583,121.1444,294.22,89,100,8.86,TW,1700159002
546,north bend,43.4065,-124.2243,287.08,100,100,1.54,US,1700159002
547,el matama,16.7095,33.3565,303.84,24,43,6.11,SD,1700159003
548,kourou,5.1552,-52.6478,305.18,64,15,4.97,GF,1700159004
549,lame,10.4415,9.2396,298.53,34,43,1.8,NG,1700159004
550,thinadhoo,0.5333,72.9333,301.0,78,100,4.48,MV,1700159005
551,castel volturno,41.0149,13.9462,290.91,82,40,2.57,IT,1700159006
552,aral,40.5156,81.2636,276.64,30,0,1.7,CN,1700159007
553,usinsk,65.9939,57.5281,255.97,92,80,3.58,RU,1700159008
554,port douglas,-16.4833,145.4667,294.24,79,51,1.15,AU,1700159009
555,francisco sa,-16.4758,-43.4883,309.23,17,18,2.18,BR,1700159009
556,isla vista,34.4133,-119.861,294.72,77,75,3.6,US,1700159010
557,sherpur,25.0188,90.0175,294.88,88,100,2.96,BD,1700159010
558,baicheng,45.6167,122.8167,268.47,87,99,5.79,CN,1700159011
559,sao vicente,-23.9631,-46.3919,310.13,49,0,2.68,BR,1700159012
560,florina,40.782,21.4098,281.34,67,44,0.69,GR,1700159012
561,luganville,-15.5333,167.1667,297.51,84,73,3.26,VU,1700159013
562,egilsstadir,65.2653,-14.3948,271.1,100,75,0.51,IS,1700159014
563,alice springs,-23.7,133.8833,291.9,100,75,6.69,AU,1700159014
564,lorengau,-2.0226,147.2712,300.46,80,47,2.55,PG,1700159015
